@relation 'snake_game-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.unsupervised.attribute.Remove-R8,19-weka.filters.unsupervised.attribute.NumericToNominal-R17'

@attribute snake_pos_x numeric
@attribute snake_pos_y numeric
@attribute snake_body_length numeric
@attribute food_pos_x numeric
@attribute food_pos_y numeric
@attribute horizontal_distance numeric
@attribute vertical_distance numeric
@attribute body_parts numeric
@attribute left_safe {True,False}
@attribute right_safe {True,False}
@attribute up_safe {True,False}
@attribute down_safe {True,False}
@attribute left_distance numeric
@attribute right_distance numeric
@attribute up_distance numeric
@attribute down_distance numeric
@attribute New_direction {0,1,2,3}

@data
400,210,10,400,20,0,-190,10,True,True,True,False,480,480,480,10,2
400,200,10,400,20,0,-180,10,True,True,True,False,480,480,480,10,2
400,190,10,400,20,0,-170,10,True,True,True,False,480,480,480,10,2
400,180,10,400,20,0,-160,10,True,True,True,False,480,480,480,10,2
400,170,10,400,20,0,-150,10,True,True,True,False,480,480,480,10,2
400,160,10,400,20,0,-140,10,True,True,True,False,480,480,480,10,2
400,150,10,400,20,0,-130,10,True,True,True,False,480,480,480,10,2
400,140,10,400,20,0,-120,10,True,True,True,False,480,480,480,10,2
400,130,10,400,20,0,-110,10,True,True,True,False,480,480,480,10,2
400,120,10,400,20,0,-100,10,True,True,True,False,480,480,480,10,2
400,110,10,400,20,0,-90,10,True,True,True,False,480,480,480,10,2
400,100,10,400,20,0,-80,10,True,True,True,False,480,480,480,10,2
400,90,10,400,20,0,-70,10,True,True,True,False,480,480,480,10,2
400,80,10,400,20,0,-60,10,True,True,True,False,480,480,480,10,2
400,70,10,400,20,0,-50,10,True,True,True,False,480,480,480,10,2
400,60,10,400,20,0,-40,10,True,True,True,False,480,480,480,10,2
400,50,10,400,20,0,-30,10,True,True,True,False,480,480,480,10,2
400,40,10,400,20,0,-20,10,True,True,True,False,480,480,480,10,2
400,30,10,400,20,0,-10,10,True,True,True,False,480,480,480,10,2
400,20,11,340,260,-60,240,11,True,True,True,False,480,480,480,10,2
400,10,11,340,260,-60,250,11,True,False,True,False,480,480,480,10,0
390,10,11,340,260,-50,250,11,True,False,True,True,480,10,480,480,0
380,10,11,340,260,-40,250,11,True,False,True,True,480,10,480,480,0
370,10,11,340,260,-30,250,11,True,False,True,True,480,10,480,480,0
360,10,11,340,260,-20,250,11,True,False,True,True,480,10,480,480,0
350,10,11,340,260,-10,250,11,True,False,True,True,480,10,480,480,0
340,10,11,340,260,0,250,11,True,False,True,True,480,10,480,480,0
330,10,11,340,260,10,250,11,True,False,False,True,480,10,480,480,3
330,20,11,340,260,10,240,11,True,True,False,True,480,70,10,480,3
330,30,11,340,260,10,230,11,True,True,False,True,480,480,10,480,3
330,40,11,340,260,10,220,11,True,True,False,True,480,480,10,480,3
330,50,11,340,260,10,210,11,True,True,False,True,480,480,10,480,3
330,60,11,340,260,10,200,11,True,True,False,True,480,480,10,480,3
330,70,11,340,260,10,190,11,False,True,False,True,480,480,10,480,1
340,70,11,340,260,0,190,11,False,True,False,True,10,480,60,480,3
340,80,11,340,260,0,180,11,True,True,False,True,480,480,10,480,3
340,90,11,340,260,0,170,11,True,True,False,True,480,480,10,480,3
340,100,11,340,260,0,160,11,True,True,False,True,480,480,10,480,3
340,110,11,340,260,0,150,11,True,True,False,True,480,480,10,480,3
340,120,11,340,260,0,140,11,True,True,False,True,480,480,10,480,3
340,130,11,340,260,0,130,11,True,True,False,True,480,480,10,480,3
340,140,11,340,260,0,120,11,True,True,False,True,480,480,10,480,3
340,150,11,340,260,0,110,11,True,True,False,True,480,480,10,480,3
340,160,11,340,260,0,100,11,True,True,False,True,480,480,10,480,3
340,170,11,340,260,0,90,11,True,True,False,True,480,480,10,480,3
340,180,11,340,260,0,80,11,True,True,False,True,480,480,10,480,3
340,190,11,340,260,0,70,11,True,True,False,True,480,480,10,480,3
340,200,11,340,260,0,60,11,True,True,False,True,480,480,10,480,3
340,210,11,340,260,0,50,11,True,True,False,True,480,480,10,480,3
340,220,11,340,260,0,40,11,True,True,False,True,480,480,10,480,3
340,230,11,340,260,0,30,11,True,True,False,True,480,480,10,480,3
340,240,11,340,260,0,20,11,True,True,False,True,480,480,10,480,3
340,250,11,340,260,0,10,11,True,True,False,True,480,480,10,480,3
340,260,12,270,100,-70,-160,12,True,True,False,True,480,480,10,480,3
340,270,12,270,100,-70,-170,12,True,True,False,True,480,480,10,480,3
340,280,12,270,100,-70,-180,12,True,True,False,True,480,480,10,480,3
340,290,12,270,100,-70,-190,12,True,True,False,True,480,480,10,480,3
340,300,12,270,100,-70,-200,12,True,False,False,True,480,480,10,480,0
330,300,12,270,100,-60,-200,12,True,False,True,True,480,10,480,480,0
320,300,12,270,100,-50,-200,12,True,False,True,True,480,10,480,480,0
310,300,12,270,100,-40,-200,12,True,False,True,True,480,10,480,480,0
300,300,12,270,100,-30,-200,12,True,False,True,True,480,10,480,480,0
290,300,12,270,100,-20,-200,12,True,False,True,True,480,10,480,480,0
280,300,12,270,100,-10,-200,12,True,False,True,False,480,10,480,480,2
280,290,12,270,100,-10,-190,12,True,True,True,False,480,60,480,10,2
280,280,12,270,100,-10,-180,12,True,True,True,False,480,60,480,10,2
280,270,12,270,100,-10,-170,12,True,True,True,False,480,480,480,10,2
280,260,12,270,100,-10,-160,12,True,True,True,False,480,480,480,10,2
280,250,12,270,100,-10,-150,12,True,True,True,False,480,480,480,10,2
280,240,12,270,100,-10,-140,12,True,True,True,False,480,480,480,10,2
280,230,12,270,100,-10,-130,12,True,True,True,False,480,480,480,10,2
280,220,12,270,100,-10,-120,12,True,True,True,False,480,480,480,10,2
280,210,12,270,100,-10,-110,12,True,False,True,False,480,480,480,10,0
270,210,12,270,100,0,-110,12,True,False,True,False,480,10,480,480,2
270,200,12,270,100,0,-100,12,True,True,True,False,480,480,480,10,2
270,190,12,270,100,0,-90,12,True,True,True,False,480,480,480,10,2
270,180,12,270,100,0,-80,12,True,True,True,False,480,480,480,10,2
270,170,12,270,100,0,-70,12,True,True,True,False,480,480,480,10,2
270,160,12,270,100,0,-60,12,True,True,True,False,480,480,480,10,2
270,150,12,270,100,0,-50,12,True,True,True,False,480,480,480,10,2
270,140,12,270,100,0,-40,12,True,True,True,False,480,480,480,10,2
270,130,12,270,100,0,-30,12,True,True,True,False,480,480,480,10,2
270,120,12,270,100,0,-20,12,True,True,True,False,480,480,480,10,2
270,110,12,270,100,0,-10,12,True,True,True,False,480,480,480,10,2
270,100,13,400,220,130,120,13,True,True,True,False,480,480,480,10,2
270,90,13,400,220,130,130,13,True,True,True,False,480,480,480,10,2
270,80,13,400,220,130,140,13,True,True,True,False,480,480,480,10,2
270,70,13,400,220,130,150,13,False,True,True,False,480,480,480,10,1
280,70,13,400,220,120,150,13,False,True,True,True,10,480,480,480,1
290,70,13,400,220,110,150,13,False,True,True,True,10,480,480,480,1
300,70,13,400,220,100,150,13,False,True,True,True,10,480,480,480,1
310,70,13,400,220,90,150,13,False,True,True,True,10,480,480,480,1
320,70,13,400,220,80,150,13,False,True,True,True,10,480,480,480,1
330,70,13,400,220,70,150,13,False,True,True,True,10,480,480,480,1
340,70,13,400,220,60,150,13,False,True,True,True,10,480,480,480,1
350,70,13,400,220,50,150,13,False,True,True,True,10,480,480,480,1
360,70,13,400,220,40,150,13,False,True,True,True,10,480,480,480,1
370,70,13,400,220,30,150,13,False,True,True,True,10,480,480,480,1
380,70,13,400,220,20,150,13,False,True,True,True,10,480,480,480,1
390,70,13,400,220,10,150,13,False,True,True,True,10,480,480,480,1
400,70,13,400,220,0,150,13,False,True,False,True,10,480,480,480,3
400,80,13,400,220,0,140,13,True,True,False,True,480,480,10,480,3
400,90,13,400,220,0,130,13,True,True,False,True,480,480,10,480,3
400,100,13,400,220,0,120,13,True,True,False,True,480,480,10,480,3
400,110,13,400,220,0,110,13,True,True,False,True,480,480,10,480,3
400,120,13,400,220,0,100,13,True,True,False,True,480,480,10,480,3
400,130,13,400,220,0,90,13,True,True,False,True,480,480,10,480,3
400,140,13,400,220,0,80,13,True,True,False,True,480,480,10,480,3
400,150,13,400,220,0,70,13,True,True,False,True,480,480,10,480,3
400,160,13,400,220,0,60,13,True,True,False,True,480,480,10,480,3
400,170,13,400,220,0,50,13,True,True,False,True,480,480,10,480,3
400,180,13,400,220,0,40,13,True,True,False,True,480,480,10,480,3
400,190,13,400,220,0,30,13,True,True,False,True,480,480,10,480,3
400,200,13,400,220,0,20,13,True,True,False,True,480,480,10,480,3
400,210,13,400,220,0,10,13,True,True,False,True,480,480,10,480,3
400,220,14,130,250,-270,30,14,True,True,False,True,480,480,10,480,3
400,230,14,130,250,-270,20,14,True,True,False,True,480,480,10,480,3
400,240,14,130,250,-270,10,14,True,True,False,True,480,480,10,480,3
400,250,14,130,250,-270,0,14,True,True,False,True,480,480,10,480,3
400,260,14,130,250,-270,-10,14,True,False,False,True,480,480,10,480,0
390,260,14,130,250,-260,-10,14,True,False,True,True,480,10,480,480,0
380,260,14,130,250,-250,-10,14,True,False,True,True,480,10,480,480,0
370,260,14,130,250,-240,-10,14,True,False,True,True,480,10,480,480,0
360,260,14,130,250,-230,-10,14,True,False,True,True,480,10,480,480,0
350,260,14,130,250,-220,-10,14,True,False,True,False,480,10,480,480,2
350,250,14,130,250,-220,0,14,True,True,True,False,480,50,480,10,2
350,240,14,130,250,-220,10,14,True,False,True,False,480,50,480,10,0
340,240,14,130,250,-210,10,14,True,False,True,True,480,10,480,480,0
330,240,14,130,250,-200,10,14,True,False,True,True,480,10,480,480,0
320,240,14,130,250,-190,10,14,True,False,True,True,480,10,480,480,0
310,240,14,130,250,-180,10,14,True,False,True,True,480,10,480,480,0
300,240,14,130,250,-170,10,14,True,False,True,True,480,10,480,480,0
290,240,14,130,250,-160,10,14,True,False,True,True,480,10,480,480,0
280,240,14,130,250,-150,10,14,True,False,True,True,480,10,480,480,0
270,240,14,130,250,-140,10,14,True,False,True,True,480,10,480,480,0
260,240,14,130,250,-130,10,14,True,False,False,True,480,10,480,480,3
260,250,14,130,250,-130,0,14,True,False,False,True,480,90,10,480,0
250,250,14,130,250,-120,0,14,True,False,True,True,480,10,480,480,0
240,250,14,130,250,-110,0,14,True,False,True,True,480,10,480,480,0
230,250,14,130,250,-100,0,14,True,False,True,True,480,10,480,480,0
220,250,14,130,250,-90,0,14,True,False,True,True,480,10,480,480,0
210,250,14,130,250,-80,0,14,True,False,True,True,480,10,480,480,0
200,250,14,130,250,-70,0,14,True,False,True,True,480,10,480,480,0
190,250,14,130,250,-60,0,14,True,False,True,True,480,10,480,480,0
180,250,14,130,250,-50,0,14,True,False,True,True,480,10,480,480,0
170,250,14,130,250,-40,0,14,True,False,True,True,480,10,480,480,0
160,250,14,130,250,-30,0,14,True,False,True,True,480,10,480,480,0
150,250,14,130,250,-20,0,14,True,False,True,True,480,10,480,480,0
140,250,14,130,250,-10,0,14,True,False,True,True,480,10,480,480,0
130,250,15,260,90,130,-160,15,True,False,True,True,480,10,480,480,0
120,250,15,260,90,140,-160,15,True,False,True,True,480,10,480,480,0
110,250,15,260,90,150,-160,15,True,False,True,True,480,10,480,480,0
100,250,15,260,90,160,-160,15,True,False,True,False,480,10,480,480,2
100,240,15,260,90,160,-150,15,True,True,True,False,480,480,480,10,2
100,230,15,260,90,160,-140,15,True,True,True,False,480,480,480,10,2
100,220,15,260,90,160,-130,15,True,True,True,False,480,480,480,10,2
100,210,15,260,90,160,-120,15,True,True,True,False,480,480,480,10,2
100,200,15,260,90,160,-110,15,True,True,True,False,480,480,480,10,2
100,190,15,260,90,160,-100,15,True,True,True,False,480,480,480,10,2
100,180,15,260,90,160,-90,15,True,True,True,False,480,480,480,10,2
100,170,15,260,90,160,-80,15,True,True,True,False,480,480,480,10,2
100,160,15,260,90,160,-70,15,True,True,True,False,480,480,480,10,2
100,150,15,260,90,160,-60,15,True,True,True,False,480,480,480,10,2
100,140,15,260,90,160,-50,15,True,True,True,False,480,480,480,10,2
100,130,15,260,90,160,-40,15,True,True,True,False,480,480,480,10,2
100,120,15,260,90,160,-30,15,True,True,True,False,480,480,480,10,2
100,110,15,260,90,160,-20,15,False,True,True,False,480,480,480,10,1
110,110,15,260,90,150,-20,15,False,True,True,True,10,480,480,480,1
120,110,15,260,90,140,-20,15,False,True,True,True,10,480,480,480,1
130,110,15,260,90,130,-20,15,False,True,True,True,10,480,480,480,1
140,110,15,260,90,120,-20,15,False,True,True,True,10,480,480,480,1
150,110,15,260,90,110,-20,15,False,True,True,False,10,480,480,480,2
150,100,15,260,90,110,-10,15,False,True,True,False,480,480,480,10,1
160,100,15,260,90,100,-10,15,False,True,True,True,10,480,480,480,1
170,100,15,260,90,90,-10,15,False,True,True,True,10,480,480,480,1
180,100,15,260,90,80,-10,15,False,True,True,True,10,480,480,480,1
190,100,15,260,90,70,-10,15,False,True,True,True,10,480,480,480,1
200,100,15,260,90,60,-10,15,False,True,True,False,10,480,480,480,2
200,90,15,260,90,60,0,15,False,True,True,False,480,480,480,10,1
210,90,15,260,90,50,0,15,False,True,True,True,10,480,480,480,1
220,90,15,260,90,40,0,15,False,True,True,True,10,480,480,480,1
230,90,15,260,90,30,0,15,False,True,True,True,10,480,480,480,1
240,90,15,260,90,20,0,15,False,True,True,True,10,480,480,480,1
250,90,15,260,90,10,0,15,False,True,True,True,10,480,480,480,1
260,90,16,160,200,-100,110,16,False,True,True,True,10,480,480,480,1
270,90,16,160,200,-110,110,16,False,True,True,True,10,480,480,480,1
280,90,16,160,200,-120,110,16,False,True,True,True,10,480,480,480,1
290,90,16,160,200,-130,110,16,False,True,False,True,10,480,480,480,3
290,100,16,160,200,-130,100,16,True,True,False,True,90,480,10,480,3
290,110,16,160,200,-130,90,16,True,True,False,True,480,480,10,480,3
290,120,16,160,200,-130,80,16,True,True,False,True,480,480,10,480,3
290,130,16,160,200,-130,70,16,True,True,False,True,480,480,10,480,3
290,140,16,160,200,-130,60,16,True,True,False,True,480,480,10,480,3
290,150,16,160,200,-130,50,16,True,True,False,True,480,480,10,480,3
290,160,16,160,200,-130,40,16,True,True,False,True,480,480,10,480,3
290,170,16,160,200,-130,30,16,True,True,False,True,480,480,10,480,3
290,180,16,160,200,-130,20,16,True,True,False,True,480,480,10,480,3
290,190,16,160,200,-130,10,16,True,True,False,True,480,480,10,480,3
290,200,16,160,200,-130,0,16,True,True,False,True,480,480,10,480,3
290,210,16,160,200,-130,-10,16,True,False,False,True,480,480,10,480,0
280,210,16,160,200,-120,-10,16,True,False,True,True,480,10,120,480,0
270,210,16,160,200,-110,-10,16,True,False,True,True,480,10,480,480,0
260,210,16,160,200,-100,-10,16,True,False,True,True,480,10,480,480,0
250,210,16,160,200,-90,-10,16,True,False,True,True,480,10,480,480,0
240,210,16,160,200,-80,-10,16,True,False,True,False,480,10,480,480,2
240,200,16,160,200,-80,0,16,True,False,True,False,480,50,480,10,0
230,200,16,160,200,-70,0,16,True,False,True,True,480,10,480,480,0
220,200,16,160,200,-60,0,16,True,False,True,True,480,10,480,480,0
210,200,16,160,200,-50,0,16,True,False,True,True,480,10,480,480,0
200,200,16,160,200,-40,0,16,True,False,True,True,480,10,480,480,0
190,200,16,160,200,-30,0,16,True,False,True,True,480,10,480,480,0
180,200,16,160,200,-20,0,16,True,False,True,True,480,10,480,480,0
170,200,16,160,200,-10,0,16,True,False,True,True,480,10,480,480,0
160,200,17,40,230,-120,30,17,True,False,True,True,480,10,480,480,0
150,200,17,40,230,-110,30,17,True,False,True,True,480,10,480,480,0
140,200,17,40,230,-100,30,17,True,False,False,True,480,10,480,480,3
140,210,17,40,230,-100,20,17,True,True,False,True,480,100,10,480,3
140,220,17,40,230,-100,10,17,True,True,False,True,480,480,10,480,3
140,230,17,40,230,-100,0,17,True,True,False,True,480,480,10,480,3
140,240,17,40,230,-100,-10,17,True,False,False,True,480,480,10,480,0
130,240,17,40,230,-90,-10,17,True,False,True,True,480,10,480,480,0
120,240,17,40,230,-80,-10,17,True,False,True,True,480,10,480,480,0
110,240,17,40,230,-70,-10,17,True,False,True,True,480,10,480,480,0
100,240,17,40,230,-60,-10,17,True,False,True,True,480,10,480,480,0
90,240,17,40,230,-50,-10,17,True,False,True,True,480,10,480,480,0
80,240,17,40,230,-40,-10,17,True,False,True,False,480,10,480,480,2
80,230,17,40,230,-40,0,17,True,False,True,False,480,60,480,10,0
70,230,17,40,230,-30,0,17,True,False,True,True,480,10,480,480,0
60,230,17,40,230,-20,0,17,True,False,True,True,480,10,480,480,0
50,230,17,40,230,-10,0,17,True,False,True,True,480,10,480,480,0
40,230,18,410,310,370,80,18,True,False,True,True,480,10,480,480,0
30,230,18,410,310,380,80,18,True,False,False,True,480,10,480,480,3
30,240,18,410,310,380,70,18,True,True,False,True,480,50,10,480,3
30,250,18,410,310,380,60,18,True,True,False,True,480,480,10,480,3
30,260,18,410,310,380,50,18,True,True,False,True,480,480,10,480,3
30,270,18,410,310,380,40,18,True,True,False,True,480,480,10,480,3
30,280,18,410,310,380,30,18,True,True,False,True,480,480,10,480,3
30,290,18,410,310,380,20,18,True,True,False,True,480,480,10,480,3
30,300,18,410,310,380,10,18,True,True,False,True,480,480,10,480,3
30,310,18,410,310,380,0,18,True,True,False,True,480,480,10,480,3
30,320,18,410,310,380,-10,18,False,True,False,True,480,480,10,480,1
40,320,18,410,310,370,-10,18,False,True,True,True,10,480,90,480,1
50,320,18,410,310,360,-10,18,False,True,True,True,10,480,90,480,1
60,320,18,410,310,350,-10,18,False,True,True,True,10,480,90,480,1
70,320,18,410,310,340,-10,18,False,True,True,True,10,480,90,480,1
80,320,18,410,310,330,-10,18,False,True,True,True,10,480,480,480,1
90,320,18,410,310,320,-10,18,False,True,True,False,10,480,480,480,2
90,310,18,410,310,320,0,18,True,True,True,False,60,480,480,10,2
90,300,18,410,310,320,10,18,False,True,True,False,60,480,480,10,1
100,300,18,410,310,310,10,18,False,True,True,True,10,480,480,480,1
110,300,18,410,310,300,10,18,False,True,True,True,10,480,480,480,1
120,300,18,410,310,290,10,18,False,True,True,True,10,480,480,480,1
130,300,18,410,310,280,10,18,False,True,True,True,10,480,480,480,1
140,300,18,410,310,270,10,18,False,True,True,True,10,480,480,480,1
150,300,18,410,310,260,10,18,False,True,True,True,10,480,480,480,1
160,300,18,410,310,250,10,18,False,True,False,True,10,480,480,480,3
160,310,18,410,310,250,0,18,False,True,False,True,70,480,10,480,1
170,310,18,410,310,240,0,18,False,True,True,True,10,480,480,480,1
180,310,18,410,310,230,0,18,False,True,True,True,10,480,480,480,1
190,310,18,410,310,220,0,18,False,True,True,True,10,480,480,480,1
200,310,18,410,310,210,0,18,False,True,True,True,10,480,480,480,1
210,310,18,410,310,200,0,18,False,True,True,True,10,480,480,480,1
220,310,18,410,310,190,0,18,False,True,True,True,10,480,480,480,1
230,310,18,410,310,180,0,18,False,True,True,True,10,480,480,480,1
240,310,18,410,310,170,0,18,False,True,True,True,10,480,480,480,1
250,310,18,410,310,160,0,18,False,True,True,True,10,480,480,480,1
260,310,18,410,310,150,0,18,False,True,True,True,10,480,480,480,1
270,310,18,410,310,140,0,18,False,True,True,True,10,480,480,480,1
280,310,18,410,310,130,0,18,False,True,True,True,10,480,480,480,1
290,310,18,410,310,120,0,18,False,True,True,True,10,480,480,480,1
300,310,18,410,310,110,0,18,False,True,True,True,10,480,480,480,1
310,310,18,410,310,100,0,18,False,True,True,True,10,480,480,480,1
320,310,18,410,310,90,0,18,False,True,True,True,10,480,480,480,1
330,310,18,410,310,80,0,18,False,True,True,True,10,480,480,480,1
340,310,18,410,310,70,0,18,False,True,True,True,10,480,480,480,1
350,310,18,410,310,60,0,18,False,True,True,True,10,480,480,480,1
360,310,18,410,310,50,0,18,False,True,True,True,10,480,480,480,1
370,310,18,410,310,40,0,18,False,True,True,True,10,480,480,480,1
380,310,18,410,310,30,0,18,False,True,True,True,10,480,480,480,1
390,310,18,410,310,20,0,18,False,True,True,True,10,480,480,480,1
400,310,18,410,310,10,0,18,False,True,True,True,10,480,480,480,1
410,310,19,90,430,-320,120,19,False,True,True,True,10,480,480,480,1
420,310,19,90,430,-330,120,19,False,True,True,True,10,480,480,480,1
430,310,19,90,430,-340,120,19,False,True,True,True,10,480,480,480,1
440,310,19,90,430,-350,120,19,False,True,True,False,10,480,480,480,2
440,300,19,90,430,-350,130,19,True,True,True,False,480,480,480,10,2
440,290,19,90,430,-350,140,19,True,True,True,False,480,480,480,10,2
440,280,19,90,430,-350,150,19,True,False,True,False,480,480,480,10,0
430,280,19,90,430,-340,150,19,True,False,True,True,480,10,480,30,0
420,280,19,90,430,-330,150,19,True,False,True,True,480,10,480,30,0
410,280,19,90,430,-320,150,19,True,False,True,True,480,10,480,30,0
400,280,19,90,430,-310,150,19,True,False,True,True,480,10,480,30,0
390,280,19,90,430,-300,150,19,True,False,True,True,480,10,480,30,0
380,280,19,90,430,-290,150,19,True,False,True,True,480,10,480,30,0
370,280,19,90,430,-280,150,19,True,False,True,True,480,10,480,30,0
360,280,19,90,430,-270,150,19,True,False,True,True,480,10,480,480,0
350,280,19,90,430,-260,150,19,True,False,True,True,480,10,480,480,0
340,280,19,90,430,-250,150,19,True,False,True,True,480,10,480,480,0
330,280,19,90,430,-240,150,19,True,False,True,True,480,10,480,480,0
320,280,19,90,430,-230,150,19,True,False,True,True,480,10,480,480,0
310,280,19,90,430,-220,150,19,True,False,True,True,480,10,480,480,0
300,280,19,90,430,-210,150,19,True,False,True,True,480,10,480,480,0
290,280,19,90,430,-200,150,19,True,False,True,True,480,10,480,480,0
280,280,19,90,430,-190,150,19,True,False,True,True,480,10,480,480,0
270,280,19,90,430,-180,150,19,True,False,True,True,480,10,480,480,0
260,280,19,90,430,-170,150,19,True,False,True,True,480,10,480,480,0
250,280,19,90,430,-160,150,19,True,False,True,True,480,10,480,480,0
240,280,19,90,430,-150,150,19,True,False,True,True,480,10,480,480,0
230,280,19,90,430,-140,150,19,True,False,True,True,480,10,480,480,0
220,280,19,90,430,-130,150,19,True,False,True,True,480,10,480,480,0
210,280,19,90,430,-120,150,19,True,False,True,True,480,10,480,480,0
200,280,19,90,430,-110,150,19,True,False,True,True,480,10,480,480,0
190,280,19,90,430,-100,150,19,True,False,True,True,480,10,480,480,0
180,280,19,90,430,-90,150,19,True,False,True,True,480,10,480,480,0
170,280,19,90,430,-80,150,19,True,False,True,True,480,10,480,480,0
160,280,19,90,430,-70,150,19,True,False,True,True,480,10,480,480,0
150,280,19,90,430,-60,150,19,True,False,True,True,480,10,480,480,0
140,280,19,90,430,-50,150,19,True,False,True,True,480,10,480,480,0
130,280,19,90,430,-40,150,19,True,False,True,True,480,10,480,480,0
120,280,19,90,430,-30,150,19,True,False,True,True,480,10,480,480,0
110,280,19,90,430,-20,150,19,True,False,True,True,480,10,480,480,0
100,280,19,90,430,-10,150,19,True,False,True,True,480,10,480,480,0
90,280,19,90,430,0,150,19,True,False,True,True,480,10,480,480,0
