@RELATION snake_game

@ATTRIBUTE snake_pos_x numeric
@ATTRIBUTE snake_pos_y numeric
@ATTRIBUTE snake_body_length numeric
@ATTRIBUTE food_pos_x numeric
@ATTRIBUTE food_pos_y numeric
@ATTRIBUTE horizontal_distance numeric
@ATTRIBUTE vertical_distance numeric
@ATTRIBUTE score numeric
@ATTRIBUTE left_safe numeric
@ATTRIBUTE right_safe numeric
@ATTRIBUTE up_safe numeric
@ATTRIBUTE down_safe numeric
@ATTRIBUTE left_distance numeric
@ATTRIBUTE right_distance numeric
@ATTRIBUTE up_distance numeric
@ATTRIBUTE down_distance numeric
@ATTRIBUTE food_in_row numeric
@ATTRIBUTE food_in_col numeric
@ATTRIBUTE food_in_up numeric
@ATTRIBUTE food_in_down numeric
@ATTRIBUTE food_in_left numeric
@ATTRIBUTE food_in_right numeric
@attribute New_direction {'0','1','2','3'}

@DATA
210,160,43,430,20,220,-140,2402,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
220,160,43,430,20,210,-140,2401,0,1,1,0,10,480,480,480,1,0,1,0,0,1,2
220,150,43,430,20,210,-130,2400,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
220,140,43,430,20,210,-120,2399,0,1,1,0,480,480,480,10,1,0,1,0,0,1,1
230,140,43,430,20,200,-120,2398,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
240,140,43,430,20,190,-120,2397,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
250,140,43,430,20,180,-120,2396,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
260,140,43,430,20,170,-120,2395,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
270,140,43,430,20,160,-120,2394,0,1,1,0,10,480,480,480,1,0,1,0,0,1,2
270,130,43,430,20,160,-110,2393,0,1,1,0,480,480,480,10,1,0,1,0,0,1,1
280,130,43,430,20,150,-110,2392,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
290,130,43,430,20,140,-110,2391,0,1,1,0,10,480,480,480,1,0,1,0,0,1,2
290,120,43,430,20,140,-100,2390,0,1,1,0,480,480,480,10,1,0,1,0,0,1,1
300,120,43,430,20,130,-100,2389,0,1,1,0,10,480,480,480,1,0,1,0,0,1,2
300,110,43,430,20,130,-90,2388,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
300,100,43,430,20,130,-80,2387,0,1,1,0,480,480,480,10,1,0,1,0,0,1,1
310,100,43,430,20,120,-80,2386,0,1,1,0,10,480,480,480,1,0,1,0,0,1,2
310,90,43,430,20,120,-70,2385,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
310,80,43,430,20,120,-60,2384,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
310,70,43,430,20,120,-50,2383,0,1,1,0,480,480,480,10,1,0,1,0,0,1,1
320,70,43,430,20,110,-50,2382,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
330,70,43,430,20,100,-50,2381,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
340,70,43,430,20,90,-50,2380,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
350,70,43,430,20,80,-50,2379,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
360,70,43,430,20,70,-50,2378,0,1,1,0,10,480,480,480,1,0,1,0,0,1,2
360,60,43,430,20,70,-40,2377,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
360,50,43,430,20,70,-30,2376,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
360,40,43,430,20,70,-20,2375,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
360,30,43,430,20,70,-10,2374,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
360,20,43,430,20,70,0,2373,0,1,1,0,480,480,480,10,1,0,0,0,0,1,1
370,20,43,430,20,60,0,2372,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
380,20,43,430,20,50,0,2371,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
390,20,43,430,20,40,0,2370,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
400,20,43,430,20,30,0,2369,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
410,20,43,430,20,20,0,2368,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
420,20,43,430,20,10,0,2367,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
430,20,44,270,10,-160,-10,2467,0,1,0,1,10,480,480,480,0,0,1,0,1,0,3
430,30,44,270,10,-160,-20,2466,1,1,0,1,70,480,10,480,0,0,1,0,1,0,3
430,40,44,270,10,-160,-30,2465,1,1,0,1,70,480,10,480,0,0,1,0,1,0,3
430,50,44,270,10,-160,-40,2464,1,1,0,1,70,480,10,480,0,0,1,0,1,0,3
430,60,44,270,10,-160,-50,2463,1,1,0,1,70,480,10,480,0,0,1,0,1,0,3
430,70,44,270,10,-160,-60,2462,1,1,0,1,70,480,10,480,0,0,1,0,1,0,3
430,80,44,270,10,-160,-70,2461,1,1,0,1,120,480,10,480,0,0,1,0,1,0,3
430,90,44,270,10,-160,-80,2460,1,1,0,1,120,480,10,480,0,0,1,0,1,0,3
430,100,44,270,10,-160,-90,2459,1,1,0,1,120,480,10,480,0,0,1,0,1,0,3
430,110,44,270,10,-160,-100,2458,1,1,0,1,130,480,10,480,0,0,1,0,1,0,3
430,120,44,270,10,-160,-110,2457,1,1,0,1,130,480,10,480,0,0,1,0,1,0,3
430,130,44,270,10,-160,-120,2456,1,0,0,1,140,480,10,480,0,0,1,0,1,0,0
420,130,44,270,10,-150,-120,2455,1,0,1,1,130,10,110,480,0,0,1,0,1,0,0
410,130,44,270,10,-140,-120,2454,1,0,1,1,120,10,110,480,0,0,1,0,1,0,0
400,130,44,270,10,-130,-120,2453,1,0,1,1,110,10,110,480,0,0,1,0,1,0,0
390,130,44,270,10,-120,-120,2452,1,0,0,1,100,10,110,480,0,0,1,0,1,0,3
390,140,44,270,10,-120,-130,2451,1,0,0,1,480,480,10,480,0,0,1,0,1,0,0
380,140,44,270,10,-110,-130,2450,1,0,1,1,480,10,120,480,0,0,1,0,1,0,0
370,140,44,270,10,-100,-130,2449,1,0,1,1,480,10,120,480,0,0,1,0,1,0,0
360,140,44,270,10,-90,-130,2448,1,0,1,1,480,10,70,480,0,0,1,0,1,0,0
350,140,44,270,10,-80,-130,2447,1,0,1,1,480,10,70,480,0,0,1,0,1,0,0
340,140,44,270,10,-70,-130,2446,1,0,1,1,480,10,70,480,0,0,1,0,1,0,0
330,140,44,270,10,-60,-130,2445,1,0,1,1,480,10,70,480,0,0,1,0,1,0,0
320,140,44,270,10,-50,-130,2444,1,0,1,1,480,10,70,480,0,0,1,0,1,0,0
310,140,44,270,10,-40,-130,2443,1,0,1,1,480,10,50,480,0,0,1,0,1,0,0
300,140,44,270,10,-30,-130,2442,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
290,140,44,270,10,-20,-130,2441,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
280,140,44,270,10,-10,-130,2440,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
270,140,44,270,10,0,-130,2439,1,0,1,0,480,10,480,480,0,1,1,0,0,0,2
270,130,44,270,10,0,-120,2438,1,1,1,0,480,120,480,10,0,1,1,0,0,0,2
270,120,44,270,10,0,-110,2437,1,1,1,0,480,160,480,10,0,1,1,0,0,0,2
270,110,44,270,10,0,-100,2436,1,1,1,0,480,160,480,10,0,1,1,0,0,0,2
270,100,44,270,10,0,-90,2435,1,1,1,0,480,160,480,10,0,1,1,0,0,0,2
270,90,44,270,10,0,-80,2434,1,1,1,0,480,160,480,10,0,1,1,0,0,0,2
270,80,44,270,10,0,-70,2433,1,1,1,0,480,160,480,10,0,1,1,0,0,0,2
270,70,44,270,10,0,-60,2432,1,1,1,0,480,160,480,10,0,1,1,0,0,0,2
270,60,44,270,10,0,-50,2431,1,1,1,0,480,160,480,10,0,1,1,0,0,0,2
270,50,44,270,10,0,-40,2430,1,1,1,0,480,160,480,10,0,1,1,0,0,0,2
270,40,44,270,10,0,-30,2429,1,1,1,0,480,160,480,10,0,1,1,0,0,0,2
270,30,44,270,10,0,-20,2428,1,1,1,0,480,160,480,10,0,1,1,0,0,0,2
270,20,44,270,10,0,-10,2427,1,1,1,0,480,130,480,10,0,1,1,0,0,0,2
270,10,45,150,460,-120,450,2527,1,0,1,0,480,480,480,10,0,1,0,1,1,0,0
260,10,45,150,460,-110,450,2526,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
250,10,45,150,460,-100,450,2525,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
240,10,45,150,460,-90,450,2524,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
230,10,45,150,460,-80,450,2523,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
220,10,45,150,460,-70,450,2522,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
210,10,45,150,460,-60,450,2521,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
200,10,45,150,460,-50,450,2520,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
190,10,45,150,460,-40,450,2519,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
180,10,45,150,460,-30,450,2518,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
170,10,45,150,460,-20,450,2517,1,0,0,1,480,10,480,480,0,1,0,1,1,0,3
170,20,45,150,460,-20,440,2516,1,1,0,1,480,100,10,480,0,1,0,1,1,0,3
170,30,45,150,460,-20,430,2515,1,1,0,1,480,100,10,480,0,1,0,1,1,0,3
170,40,45,150,460,-20,420,2514,1,1,0,1,480,100,10,480,0,1,0,1,1,0,3
170,50,45,150,460,-20,410,2513,1,1,0,1,480,100,10,480,0,1,0,1,1,0,3
170,60,45,150,460,-20,400,2512,1,0,0,1,480,100,10,480,0,1,0,1,1,0,0
160,60,45,150,460,-10,400,2511,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
150,60,45,150,460,0,400,2510,1,0,0,1,480,10,480,480,0,1,0,1,0,0,3
150,70,45,150,460,0,390,2509,1,1,0,1,480,120,10,480,0,1,0,1,0,0,3
150,80,45,150,460,0,380,2508,1,1,0,1,480,120,10,480,0,1,0,1,0,0,3
150,90,45,150,460,0,370,2507,1,1,0,1,480,120,10,480,0,1,0,1,0,0,3
150,100,45,150,460,0,360,2506,1,1,0,1,480,120,10,480,0,1,0,1,0,0,3
150,110,45,150,460,0,350,2505,1,1,0,1,480,120,10,480,0,1,0,1,0,0,3
150,120,45,150,460,0,340,2504,0,1,0,1,480,120,10,480,0,1,0,1,0,0,1
160,120,45,150,460,-10,340,2503,0,1,0,1,10,110,60,480,0,1,0,1,1,0,3
160,130,45,150,460,-10,330,2502,1,1,0,1,480,110,10,480,0,1,0,1,1,0,3
160,140,45,150,460,-10,320,2501,1,1,0,1,480,110,10,480,0,1,0,1,1,0,3
160,150,45,150,460,-10,310,2500,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,160,45,150,460,-10,300,2499,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,170,45,150,460,-10,290,2498,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,180,45,150,460,-10,280,2497,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,190,45,150,460,-10,270,2496,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,200,45,150,460,-10,260,2495,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,210,45,150,460,-10,250,2494,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,220,45,150,460,-10,240,2493,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,230,45,150,460,-10,230,2492,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,240,45,150,460,-10,220,2491,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,250,45,150,460,-10,210,2490,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,260,45,150,460,-10,200,2489,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,270,45,150,460,-10,190,2488,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,280,45,150,460,-10,180,2487,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,290,45,150,460,-10,170,2486,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,300,45,150,460,-10,160,2485,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,310,45,150,460,-10,150,2484,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,320,45,150,460,-10,140,2483,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
160,330,45,150,460,-10,130,2482,1,0,0,1,480,480,10,480,0,1,0,1,1,0,0
150,330,45,150,460,0,130,2481,1,0,0,1,480,10,210,480,0,1,0,1,0,0,3
150,340,45,150,460,0,120,2480,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
150,350,45,150,460,0,110,2479,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
150,360,45,150,460,0,100,2478,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
150,370,45,150,460,0,90,2477,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
150,380,45,150,460,0,80,2476,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
150,390,45,150,460,0,70,2475,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
150,400,45,150,460,0,60,2474,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
150,410,45,150,460,0,50,2473,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
150,420,45,150,460,0,40,2472,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
150,430,45,150,460,0,30,2471,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
150,440,45,150,460,0,20,2470,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
150,450,45,150,460,0,10,2469,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
150,460,46,350,260,200,-200,2569,0,1,0,1,480,480,10,480,1,0,1,0,0,1,1
160,460,46,350,260,190,-200,2568,0,1,1,1,10,480,130,480,1,0,1,0,0,1,1
170,460,46,350,260,180,-200,2567,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
180,460,46,350,260,170,-200,2566,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
190,460,46,350,260,160,-200,2565,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
200,460,46,350,260,150,-200,2564,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
210,460,46,350,260,140,-200,2563,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
220,460,46,350,260,130,-200,2562,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
230,460,46,350,260,120,-200,2561,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
240,460,46,350,260,110,-200,2560,0,1,1,0,10,480,480,480,1,0,1,0,0,1,2
240,450,46,350,260,110,-190,2559,1,1,1,0,90,480,480,10,1,0,1,0,0,1,2
240,440,46,350,260,110,-180,2558,1,1,1,0,90,480,480,10,1,0,1,0,0,1,2
240,430,46,350,260,110,-170,2557,0,1,1,0,90,480,480,10,1,0,1,0,0,1,1
250,430,46,350,260,100,-170,2556,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
260,430,46,350,260,90,-170,2555,0,1,1,0,10,480,480,480,1,0,1,0,0,1,2
260,420,46,350,260,90,-160,2554,1,1,1,0,110,480,480,10,1,0,1,0,0,1,2
260,410,46,350,260,90,-150,2553,0,1,1,0,110,480,480,10,1,0,1,0,0,1,1
270,410,46,350,260,80,-150,2552,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
280,410,46,350,260,70,-150,2551,0,1,1,0,10,480,480,480,1,0,1,0,0,1,2
280,400,46,350,260,70,-140,2550,1,1,1,0,130,480,480,10,1,0,1,0,0,1,2
280,390,46,350,260,70,-130,2549,0,1,1,0,130,480,480,10,1,0,1,0,0,1,1
290,390,46,350,260,60,-130,2548,0,1,1,0,10,480,480,480,1,0,1,0,0,1,2
290,380,46,350,260,60,-120,2547,0,1,1,0,140,480,480,10,1,0,1,0,0,1,1
300,380,46,350,260,50,-120,2546,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
310,380,46,350,260,40,-120,2545,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
320,380,46,350,260,30,-120,2544,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
330,380,46,350,260,20,-120,2543,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
340,380,46,350,260,10,-120,2542,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
350,380,46,350,260,0,-120,2541,0,1,1,1,10,480,480,480,0,1,1,0,0,0,1
360,380,46,350,260,-10,-120,2540,0,1,1,0,10,480,480,480,0,0,1,0,1,0,2
360,370,46,350,260,-10,-110,2539,1,1,1,0,210,480,480,10,0,0,1,0,1,0,2
360,360,46,350,260,-10,-100,2538,1,1,1,0,210,480,480,10,0,0,1,0,1,0,2
360,350,46,350,260,-10,-90,2537,1,1,1,0,210,480,480,10,0,0,1,0,1,0,2
360,340,46,350,260,-10,-80,2536,1,0,1,0,210,480,480,10,0,0,1,0,1,0,0
350,340,46,350,260,0,-80,2535,1,0,1,0,480,10,480,40,0,1,1,0,0,0,2
350,330,46,350,260,0,-70,2534,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
350,320,46,350,260,0,-60,2533,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
350,310,46,350,260,0,-50,2532,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
350,300,46,350,260,0,-40,2531,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
350,290,46,350,260,0,-30,2530,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
350,280,46,350,260,0,-20,2529,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
350,270,46,350,260,0,-10,2528,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
350,260,47,70,80,-280,-180,2628,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
350,250,47,70,80,-280,-170,2627,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
350,240,47,70,80,-280,-160,2626,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
350,230,47,70,80,-280,-150,2625,1,0,1,0,480,480,480,10,0,0,1,0,1,0,0
340,230,47,70,80,-270,-150,2624,1,0,1,1,480,10,480,150,0,0,1,0,1,0,0
330,230,47,70,80,-260,-150,2623,1,0,1,1,480,10,480,150,0,0,1,0,1,0,0
320,230,47,70,80,-250,-150,2622,1,0,1,0,480,10,480,150,0,0,1,0,1,0,2
320,220,47,70,80,-250,-140,2621,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
320,210,47,70,80,-250,-130,2620,1,0,1,0,480,480,480,10,0,0,1,0,1,0,0
310,210,47,70,80,-240,-130,2619,1,0,1,1,480,10,480,170,0,0,1,0,1,0,0
300,210,47,70,80,-230,-130,2618,1,0,1,1,480,10,480,170,0,0,1,0,1,0,0
290,210,47,70,80,-220,-130,2617,1,0,1,0,480,10,480,170,0,0,1,0,1,0,2
290,200,47,70,80,-220,-120,2616,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
290,190,47,70,80,-220,-110,2615,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
290,180,47,70,80,-220,-100,2614,1,0,1,0,480,480,480,10,0,0,1,0,1,0,0
280,180,47,70,80,-210,-100,2613,1,0,1,1,480,10,480,210,0,0,1,0,1,0,0
270,180,47,70,80,-200,-100,2612,1,0,1,0,480,10,480,230,0,0,1,0,1,0,2
270,170,47,70,80,-200,-90,2611,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
270,160,47,70,80,-200,-80,2610,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
270,150,47,70,80,-200,-70,2609,1,0,1,0,480,480,480,10,0,0,1,0,1,0,0
260,150,47,70,80,-190,-70,2608,1,0,1,1,480,10,480,260,0,0,1,0,1,0,0
250,150,47,70,80,-180,-70,2607,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
250,140,47,70,80,-180,-60,2606,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
250,130,47,70,80,-180,-50,2605,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
250,120,47,70,80,-180,-40,2604,1,0,1,0,480,480,480,10,0,0,1,0,1,0,0
240,120,47,70,80,-170,-40,2603,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
230,120,47,70,80,-160,-40,2602,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
220,120,47,70,80,-150,-40,2601,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
210,120,47,70,80,-140,-40,2600,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
200,120,47,70,80,-130,-40,2599,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
200,110,47,70,80,-130,-30,2598,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
200,100,47,70,80,-130,-20,2597,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
200,90,47,70,80,-130,-10,2596,1,0,1,0,480,480,480,10,0,0,1,0,1,0,0
190,90,47,70,80,-120,-10,2595,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
180,90,47,70,80,-110,-10,2594,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
170,90,47,70,80,-100,-10,2593,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
160,90,47,70,80,-90,-10,2592,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
160,80,47,70,80,-90,0,2591,1,1,1,0,480,480,480,10,1,0,0,0,1,0,2
160,70,47,70,80,-90,10,2590,1,0,1,0,480,480,480,10,0,1,0,1,1,0,0
150,70,47,70,80,-80,10,2589,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
140,70,47,70,80,-70,10,2588,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
130,70,47,70,80,-60,10,2587,1,0,0,1,480,10,480,480,0,1,0,1,1,0,3
130,80,47,70,80,-60,0,2586,1,1,0,1,480,30,10,480,1,0,0,0,1,0,3
130,90,47,70,80,-60,-10,2585,1,0,0,1,480,30,10,480,0,0,1,0,1,0,0
120,90,47,70,80,-50,-10,2584,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
110,90,47,70,80,-40,-10,2583,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
100,90,47,70,80,-30,-10,2582,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
90,90,47,70,80,-20,-10,2581,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
80,90,47,70,80,-10,-10,2580,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
80,80,47,70,80,-10,0,2579,1,1,1,0,480,50,480,10,1,0,0,0,1,0,2
80,70,47,70,80,-10,10,2578,1,0,1,0,480,50,480,10,0,1,0,1,1,0,0
70,70,47,70,80,0,10,2577,1,0,1,1,480,10,480,480,0,1,0,1,0,0,0
60,70,47,70,80,10,10,2576,1,0,0,1,480,10,480,480,1,1,0,1,0,1,3
60,80,47,70,80,10,0,2575,1,1,0,1,480,20,10,480,1,0,0,0,0,1,3
60,90,47,70,80,10,-10,2574,1,1,0,1,480,20,10,480,1,0,1,0,0,1,3
60,100,47,70,80,10,-20,2573,1,1,0,1,480,140,10,480,1,0,1,0,0,1,3
60,110,47,70,80,10,-30,2572,1,1,0,1,480,140,10,480,1,0,1,0,0,1,3
60,120,47,70,80,10,-40,2571,1,1,0,1,480,140,10,480,1,0,1,0,0,1,3
60,130,47,70,80,10,-50,2570,1,1,0,1,480,190,10,480,1,0,1,0,0,1,3
60,140,47,70,80,10,-60,2569,1,1,0,1,480,190,10,480,1,0,1,0,0,1,3
60,150,47,70,80,10,-70,2568,1,1,0,1,480,190,10,480,1,0,1,0,0,1,3
60,160,47,70,80,10,-80,2567,1,1,0,1,480,210,10,480,1,0,1,0,0,1,3
60,170,47,70,80,10,-90,2566,1,1,0,1,480,210,10,480,1,0,1,0,0,1,3
60,180,47,70,80,10,-100,2565,1,1,0,1,480,480,10,480,1,0,1,0,0,1,3
60,190,47,70,80,10,-110,2564,1,1,0,1,480,480,10,480,1,0,1,0,0,1,3
60,200,47,70,80,10,-120,2563,1,1,0,1,480,480,10,480,1,0,1,0,0,1,3
60,210,47,70,80,10,-130,2562,1,1,0,1,480,480,10,480,1,0,1,0,0,1,3
60,220,47,70,80,10,-140,2561,1,1,0,1,480,480,10,480,1,0,1,0,0,1,3
60,230,47,70,80,10,-150,2560,1,1,0,1,480,480,10,480,1,0,1,0,0,1,3
60,240,47,70,80,10,-160,2559,1,1,0,1,480,480,10,480,1,0,1,0,0,1,3
60,250,47,70,80,10,-170,2558,1,1,0,1,480,480,10,480,1,0,1,0,0,1,3
60,260,47,70,80,10,-180,2557,1,1,0,1,480,480,10,480,1,0,1,0,0,1,3
60,270,47,70,80,10,-190,2556,1,1,0,1,480,480,10,480,1,0,1,0,0,1,3
60,280,47,70,80,10,-200,2555,1,1,0,1,480,480,10,480,1,0,1,0,0,1,3
60,290,47,70,80,10,-210,2554,0,1,0,1,480,480,10,480,1,0,1,0,0,1,1
70,290,47,70,80,0,-210,2553,0,1,1,0,10,480,220,480,0,1,1,0,0,0,2
70,280,47,70,80,0,-200,2552,0,1,1,0,10,480,210,10,0,1,1,0,0,0,2
70,270,47,70,80,0,-190,2551,0,1,1,0,10,480,200,10,0,1,1,0,0,0,2
70,260,47,70,80,0,-180,2550,0,1,1,0,10,480,190,10,0,1,1,0,0,0,2
70,250,47,70,80,0,-170,2549,0,1,1,0,10,480,180,10,0,1,1,0,0,0,2
70,240,47,70,80,0,-160,2548,0,1,1,0,10,480,170,10,0,1,1,0,0,0,2
70,230,47,70,80,0,-150,2547,0,1,1,0,10,480,160,10,0,1,1,0,0,0,2
70,220,47,70,80,0,-140,2546,0,1,1,0,10,480,150,10,0,1,1,0,0,0,2
70,210,47,70,80,0,-130,2545,0,1,1,0,10,480,140,10,0,1,1,0,0,0,2
70,200,47,70,80,0,-120,2544,0,1,1,0,10,480,130,10,0,1,1,0,0,0,1
80,200,47,70,80,-10,-120,2543,0,1,1,1,10,480,110,480,0,0,1,0,1,0,1
90,200,47,70,80,-20,-120,2542,0,1,1,1,10,480,110,480,0,0,1,0,1,0,1
100,200,47,70,80,-30,-120,2541,0,1,1,1,10,480,110,480,0,0,1,0,1,0,1
110,200,47,70,80,-40,-120,2540,0,1,1,1,10,480,110,480,0,0,1,0,1,0,1
120,200,47,70,80,-50,-120,2539,0,1,1,1,10,480,110,480,0,0,1,0,1,0,1
130,200,47,70,80,-60,-120,2538,0,1,1,1,10,480,480,480,0,0,1,0,1,0,1
140,200,47,70,80,-70,-120,2537,0,1,1,0,10,480,480,480,0,0,1,0,1,0,2
140,190,47,70,80,-70,-110,2536,1,1,1,0,80,480,480,10,0,0,1,0,1,0,2
140,180,47,70,80,-70,-100,2535,1,0,1,0,80,480,480,10,0,0,1,0,1,0,0
130,180,47,70,80,-60,-100,2534,1,0,1,1,70,10,480,20,0,0,1,0,1,0,0
120,180,47,70,80,-50,-100,2533,1,0,1,1,60,10,480,20,0,0,1,0,1,0,0
110,180,47,70,80,-40,-100,2532,1,0,1,1,50,10,480,20,0,0,1,0,1,0,0
100,180,47,70,80,-30,-100,2531,1,0,1,1,40,10,480,20,0,0,1,0,1,0,0
90,180,47,70,80,-20,-100,2530,1,0,1,1,30,10,480,20,0,0,1,0,1,0,0
80,180,47,70,80,-10,-100,2529,1,0,1,1,20,10,480,20,0,0,1,0,1,0,0
70,180,47,70,80,0,-100,2528,0,0,1,0,10,10,480,20,0,1,1,0,0,0,2
70,170,47,70,80,0,-90,2527,0,1,1,0,10,480,480,10,0,1,1,0,0,0,2
70,160,47,70,80,0,-80,2526,0,1,1,0,10,480,480,10,0,1,1,0,0,0,2
